41314,PEBWORTH,KY,"Pebworth, KY"
41314,SEBASTIANS BR,KY,"Sebastians Br, KY"
41314,SEBASTIANS BRANCH,KY,"Sebastians Branch, KY"
41314,TURKEY,KY,"Turkey, KY"
41351,MISTLETOE,KY,"Mistletoe, KY"
41364,RICETOWN,KY,"Ricetown, KY"
41204,BOONS CAMP,KY,"Boons Camp, KY"
40107,BOSTON,KY,"Boston, KY"
42101,BOWLING GREEN,KY,"Bowling Green, KY"
42101,HADLEY,KY,"Hadley, KY"
42101,PLUM SPRINGS,KY,"Plum Springs, KY"
42101,RICHARDSVILLE,KY,"Richardsville, KY"
42101,BOWLING GRN,KY,"Bowling Grn, KY"
42102,BOWLING GREEN,KY,"Bowling Green, KY"
42103,BOWLING GREEN,KY,"Bowling Green, KY"
42104,BOWLING GREEN,KY,"Bowling Green, KY"
42128,DRAKE,KY,"Drake, KY"
40009,BRADFORDSVILLE,KY,"Bradfordsville, KY"
40009,BRADFORDSVLLE,KY,"Bradfordsvlle, KY"
40108,BRANDENBURG,KY,"Brandenburg, KY"
42715,BREEDING,KY,"Breeding, KY"
42741,GLENS FORK,KY,"Glens Fork, KY"
42325,BREMEN,KY,"Bremen, KY"
40409,BRODHEAD,KY,"Brodhead, KY"
42518,BRONSTON,KY,"Bronston, KY"
40109,BROOKS,KY,"Brooks, KY"
42210,BROWNSVILLE,KY,"Brownsville, KY"
42210,HUFF,KY,"Huff, KY"
42210,LINDSEYVILLE,KY,"Lindseyville, KY"
42210,SUNFISH,KY,"Sunfish, KY"
40921,BRYANTS STORE,KY,"Bryants Store, KY"
40410,BRYANTSVILLE,KY,"Bryantsville, KY"
41721,BUCKHORN,KY,"Buckhorn, KY"
40010,BUCKNER,KY,"Buckner, KY"
42716,BUFFALO,KY,"Buffalo, KY"
41722,BULAN,KY,"Bulan, KY"
41722,TALCUM,KY,"Talcum, KY"
41722,TRIBBEY,KY,"Tribbey, KY"
41722,AJAX,KY,"Ajax, KY"
41722,DUANE,KY,"Duane, KY"
41722,HEINER,KY,"Heiner, KY"
41517,BURDINE,KY,"Burdine, KY"
40310,BURGIN,KY,"Burgin, KY"
42717,BURKESVILLE,KY,"Burkesville, KY"
42717,BAKERTON,KY,"Bakerton, KY"
42717,BOW,KY,"Bow, KY"
42717,KETTLE,KY,"Kettle, KY"
42717,PEYTONSBURG,KY,"Peytonsburg, KY"
42717,WATERVIEW,KY,"Waterview, KY"
42028,BURNA,KY,"Burna, KY"
42519,BURNSIDE,KY,"Burnside, KY"
42519,SLOANS VALLEY,KY,"Sloans Valley, KY"
42519,ALPINE,KY,"Alpine, KY"
42211,CADIZ,KY,"Cadiz, KY"
42211,CANTON,KY,"Canton, KY"
42211,GOLDEN POND,KY,"Golden Pond, KY"
42211,BLUE SPRING,KY,"Blue Spring, KY"
42211,BLUE WATER ESTATES,KY,"Blue Water Estates, KY"
42211,DONALDSON,KY,"Donaldson, KY"
42211,IRONTON,KY,"Ironton, KY"
42211,LINTON,KY,"Linton, KY"
42211,MAGGIE,KY,"Maggie, KY"
42211,MAPLE GROVE,KY,"Maple Grove, KY"
42211,MONTGOMERY,KY,"Montgomery, KY"
42211,ROARING SPRING,KY,"Roaring Spring, KY"
42211,ROCKCASTLE,KY,"Rockcastle, KY"
42211,TRIGG FURNACE,KY,"Trigg Furnace, KY"
42327,CALHOUN,KY,"Calhoun, KY"
42371,RUMSEY,KY,"Rumsey, KY"
42029,CALVERT CITY,KY,"Calvert City, KY"
40813,CALVIN,KY,"Calvin, KY"
40011,CAMPBELLSBURG,KY,"Campbellsburg, KY"
40075,TURNERS STATION,KY,"Turners Station, KY"
40075,TURNERS STA,KY,"Turners Sta, KY"
42718,CAMPBELLSVILLE,KY,"Campbellsville, KY"
42718,CAMPBELLSVLLE,KY,"Campbellsvlle, KY"
42718,FINLEY,KY,"Finley, KY"
42719,CAMPBELLSVILLE,KY,"Campbellsville, KY"
42719,CAMPBELLSVLLE,KY,"Campbellsvlle, KY"
42733,ELK HORN,KY,"Elk Horn, KY"
40376,SLADE,KY,"Slade, KY"
40376,CAMPTON,KY,"Campton, KY"
40376,NATURAL BRIDGE,KY,"Natural Bridge, KY"
41301,CAMPTON,KY,"Campton, KY"
41301,BETHANY,KY,"Bethany, KY"
41301,BURKHART,KY,"Burkhart, KY"
41301,FLAT,KY,"Flat, KY"
41301,GILLMORE,KY,"Gillmore, KY"
41301,LEE CITY,KY,"Lee City, KY"
41301,LEECO,KY,"Leeco, KY"
41301,MARY,KY,"Mary, KY"
41301,MAYTOWN,KY,"Maytown, KY"
41301,VALERIA,KY,"Valeria, KY"
41301,ZACHARIAH,KY,"Zachariah, KY"
41360,PINE RIDGE,KY,"Pine Ridge, KY"
41519,CANADA,KY,"Canada, KY"
42720,CANE VALLEY,KY,"Cane Valley, KY"
42721,CANEYVILLE,KY,"Caneyville, KY"
42721,NEAFUS,KY,"Neafus, KY"
42721,SPRING LICK,KY,"Spring Lick, KY"
42721,STEFF,KY,"Steff, KY"
42722,CANMER,KY,"Canmer, KY"
41408,CANNEL CITY,KY,"Cannel City, KY"
40923,CANNON,KY,"Cannon, KY"
40311,CARLISLE,KY,"Carlisle, KY"
40350,MOOREFIELD,KY,"Moorefield, KY"
40350,CARLISLE,KY,"Carlisle, KY"
41725,CARRIE,KY,"Carrie, KY"
41128,CARTER,KY,"Carter, KY"
41128,SMITHS CREEK,KY,"Smiths Creek, KY"
41129,CATLETTSBURG,KY,"Catlettsburg, KY"
42127,CAVE CITY,KY,"Cave City, KY"
40815,CAWOOD,KY,"Cawood, KY"
40815,CRUMMIES,KY,"Crummies, KY"
40815,THREE POINT,KY,"Three Point, KY"
42724,CECILIA,KY,"Cecilia, KY"
42724,STEPHENSBURG,KY,"Stephensburg, KY"
42724,VERTREES,KY,"Vertrees, KY"
42214,CENTER,KY,"Center, KY"
42328,CENTERTOWN,KY,"Centertown, KY"
42330,CENTRAL CITY,KY,"Central City, KY"
42330,CENTRAL CTY,KY,"Central Cty, KY"
42215,CERULEAN,KY,"Cerulean, KY"
40012,CHAPLIN,KY,"Chaplin, KY"
41727,CHAVIES,KY,"Chavies, KY"
41727,ENGLE,KY,"Engle, KY"
42726,CLARKSON,KY,"Clarkson, KY"
42726,MILLERSTOWN,KY,"Millerstown, KY"
42726,PEONIA,KY,"Peonia, KY"
42726,ROCK CREEK,KY,"Rock Creek, KY"
42726,WAX,KY,"Wax, KY"
42404,CLAY,KY,"Clay, KY"
42404,BLACKFORD,KY,"Blackford, KY"
42404,BLACKFRD,KY,"Blackfrd, KY"
40312,CLAY CITY,KY,"Clay City, KY"
40312,WESTBEND,KY,"Westbend, KY"
41317,CLAYHOLE,KY,"Clayhole, KY"
40313,CLEARFIELD,KY,"Clearfield, KY"
42332,CLEATON,KY,"Cleaton, KY"
40110,CLERMONT,KY,"Clermont, KY"
42216,CLIFTY,KY,"Clifty, KY"
42031,CLINTON,KY,"Clinton, KY"
42031,CROLEY,KY,"Croley, KY"
42031,FULGHAM,KY,"Fulgham, KY"
42031,MOSCOW,KY,"Moscow, KY"
42031,NEW CYPRESS,KY,"New Cypress, KY"
42031,OAKTON,KY,"Oakton, KY"
40927,CLOSPLINT,KY,"Closplint, KY"
40111,CLOVERPORT,KY,"Cloverport, KY"
40819,COLDIRON,KY,"Coldiron, KY"
40819,MOLUS,KY,"Molus, KY"
42728,COLUMBIA,KY,"Columbia, KY"
42728,CASEY CREEK,KY,"Casey Creek, KY"
42728,CUNDIFF,KY,"Cundiff, KY"
42728,FAIRPLAY,KY,"Fairplay, KY"
42728,MILLTOWN,KY,"Milltown, KY"
42728,MONTPELIER,KY,"Montpelier, KY"
42753,KNIFLEY,KY,"Knifley, KY"
42032,COLUMBUS,KY,"Columbus, KY"
41729,COMBS,KY,"Combs, KY"
41729,DOLAN,KY,"Dolan, KY"
41729,LENNUT,KY,"Lennut, KY"
40701,CORBIN,KY,"Corbin, KY"
40701,KEAVY,KY,"Keavy, KY"
40701,WOODBINE,KY,"Woodbine, KY"
40702,CORBIN,KY,"Corbin, KY"
41731,CORNETTSVILLE,KY,"Cornettsville, KY"
41731,DAISY,KY,"Daisy, KY"
41731,LEATHERWOOD,KY,"Leatherwood, KY"
41731,ULVAH,KY,"Ulvah, KY"
41731,WENTZ,KY,"Wentz, KY"
41819,GORDON,KY,"Gordon, KY"
41819,GILLY,KY,"Gilly, KY"
42406,CORYDON,KY,"Corydon, KY"
42406,GENEVA,KY,"Geneva, KY"
40013,COXS CREEK,KY,"Coxs Creek, KY"
40013,DEATSVILLE,KY,"Deatsville, KY"
40013,HIGHGROVE,KY,"Highgrove, KY"
40013,LENORE,KY,"Lenore, KY"
40013,SAMUELS,KY,"Samuels, KY"
40419,CRAB ORCHARD,KY,"Crab Orchard, KY"
40820,CRANKS,KY,"Cranks, KY"
42033,CRAYNE,KY,"Crayne, KY"
40014,CRESTWOOD,KY,"Crestwood, KY"
40014,BALLARDSVILLE,KY,"Ballardsville, KY"
40014,ORCHARD GRASS,KY,"Orchard Grass, KY"
40014,ORCHARD GRASS HILLS,KY,"Orchard Grass Hills, KY"
41413,CROCKETT,KY,"Crockett, KY"
42217,CROFTON,KY,"Crofton, KY"
41810,CROMONA,KY,"Cromona, KY"
41810,TOLLIVER TOWN,KY,"Tolliver Town, KY"
42333,CROMWELL,KY,"Cromwell, KY"
42729,CUB RUN,KY,"Cub Run, KY"
40823,CUMBERLAND,KY,"Cumberland, KY"
40823,CHAD,KY,"Chad, KY"
40823,HIRAM,KY,"Hiram, KY"
40823,OVEN FORK,KY,"Oven Fork, KY"
42035,CUNNINGHAM,KY,"Cunningham, KY"
40115,CUSTER,KY,"Custer, KY"
40115,GARFIELD,KY,"Garfield, KY"
40115,DYER,KY,"Dyer, KY"
40115,VINE GROVE,KY,"Vine Grove, KY"
41615,DANA,KY,"Dana, KY"
40422,DANVILLE,KY,"Danville, KY"
40423,DANVILLE,KY,"Danville, KY"
40452,MITCHELLSBURG,KY,"Mitchellsburg, KY"
40452,DANVILLE,KY,"Danville, KY"
41616,DAVID,KY,"David, KY"
42408,DAWSON SPRINGS,KY,"Dawson Springs, KY"
42408,DAWSON SPGS,KY,"Dawson Spgs, KY"
42408,BEULAH,KY,"Beulah, KY"
42408,CARBONDALE,KY,"Carbondale, KY"
42408,CHARLESTON,KY,"Charleston, KY"
40824,DAYHOIT,KY,"Dayhoit, KY"
41812,DEANE,KY,"Deane, KY"
41735,DELPHIA,KY,"Delphia, KY"
40316,DENNISTON,KY,"Denniston, KY"
40930,DEWITT,KY,"Dewitt, KY"
42036,DEXTER,KY,"Dexter, KY"
41736,DICE,KY,"Dice, KY"
42409,DIXON,KY,"Dixon, KY"
41520,DORTON,KY,"Dorton, KY"
42321,BEECH CREEK,KY,"Beech Creek, KY"
42326,BROWDER,KY,"Browder, KY"
42326,DRAKESBORO,KY,"Drakesboro, KY"
42337,DRAKESBORO,KY,"Drakesboro, KY"
42731,DUBRE,KY,"Dubre, KY"
42219,DUNBAR,KY,"Dunbar, KY"
42338,DUNDEE,KY,"Dundee, KY"
42339,DUNMOR,KY,"Dunmor, KY"
42339,PENROD,KY,"Penrod, KY"
42528,DUNNVILLE,KY,"Dunnville, KY"
41621,DWALE,KY,"Dwale, KY"
41739,DWARF,KY,"Dwarf, KY"
42037,DYCUSBURG,KY,"Dycusburg, KY"
42410,EARLINGTON,KY,"Earlington, KY"
40729,EAST BERNSTADT,KY,"East Bernstadt, KY"
40729,E BERNSTADT,KY,"E Bernstadt, KY"
40729,SYMBOL,KY,"Symbol, KY"
40729,VICTORY,KY,"Victory, KY"
41622,EASTERN,KY,"Eastern, KY"
42732,EASTVIEW,KY,"Eastview, KY"
42732,MEETING CREEK,KY,"Meeting Creek, KY"
42732,SUMMIT,KY,"Summit, KY"
42732,E VIEW,KY,"E View, KY"
40018,EASTWOOD,KY,"Eastwood, KY"
42038,EDDYVILLE,KY,"Eddyville, KY"
42038,CONFEDERATE,KY,"Confederate, KY"
42038,LAMASCO,KY,"Lamasco, KY"
42038,OVERLOOK,KY,"Overlook, KY"
42129,EDMONTON,KY,"Edmonton, KY"
42129,SUBTLE,KY,"Subtle, KY"
42129,SULPHUR WELL,KY,"Sulphur Well, KY"
42129,BEECHVILLE,KY,"Beechville, KY"
42129,CAVE RIDGE,KY,"Cave Ridge, KY"
42129,CEDAR FLAT,KY,"Cedar Flat, KY"
42129,CORK,KY,"Cork, KY"
42129,GOODLUCK,KY,"Goodluck, KY"
42129,RANDOLPH,KY,"Randolph, KY"
40117,EKRON,KY,"Ekron, KY"
42701,ELIZABETHTOWN,KY,"Elizabethtown, KY"
42701,E TOWN,KY,"E Town, KY"
42702,ELIZABETHTOWN,KY,"Elizabethtown, KY"
42702,E TOWN,KY,"E Town, KY"
41522,ELKHORN CITY,KY,"Elkhorn City, KY"
41522,DRAFFIN,KY,"Draffin, KY"
41522,SENTERVILLE,KY,"Senterville, KY"
41522,BEAVER BOTTOM,KY,"Beaver Bottom, KY"
41522,BIG BRANCH,KY,"Big Branch, KY"
41522,CEDARVILLE,KY,"Cedarville, KY"
41522,DUNLEARY,KY,"Dunleary, KY"
41522,PRAISE,KY,"Praise, KY"
41522,ROAD CREEK JUNCTION,KY,"Road Creek Junction, KY"
41522,VENTERS,KY,"Venters, KY"
41522,WOLFPIT,KY,"Wolfpit, KY"
41542,LOOKOUT,KY,"Lookout, KY"
42220,ELKTON,KY,"Elkton, KY"
42220,ALLEGRE,KY,"Allegre, KY"
42280,SHARON GROVE,KY,"Sharon Grove, KY"
40317,ELLIOTTVILLE,KY,"Elliottville, KY"
40019,EMINENCE,KY,"Eminence, KY"
40730,EMLYN,KY,"Emlyn, KY"
41740,EMMALENA,KY,"Emmalena, KY"
41740,BEARVILLE,KY,"Bearville, KY"
41740,TINA,KY,"Tina, KY"
40826,EOLIA,KY,"Eolia, KY"
41815,ERMINE,KY,"Ermine, KY"
40827,ESSIE,KY,"Essie, KY"
42567,EUBANK,KY,"Eubank, KY"
42567,PULASKI,KY,"Pulaski, KY"
40828,EVARTS,KY,"Evarts, KY"
40828,BAILEY CREEK,KY,"Bailey Creek, KY"
40828,DIZNEY,KY,"Dizney, KY"
40828,LOUELLEN,KY,"Louellen, KY"
40828,REDBUD,KY,"Redbud, KY"
40828,WOODS,KY,"Woods, KY"
40828,YOCUM CREEK,KY,"Yocum Creek, KY"
40843,HOLMES MILL,KY,"Holmes Mill, KY"
41425,EZEL,KY,"Ezel, KY"
40118,FAIRDALE,KY,"Fairdale, KY"
40118,HOLLYVILLA,KY,"Hollyvilla, KY"
40020,FAIRFIELD,KY,"Fairfield, KY"
42221,FAIRVIEW,KY,"Fairview, KY"
41426,FALCON,KY,"Falcon, KY"
40932,FALL ROCK,KY,"Fall Rock, KY"
40119,FALLS OF ROUGH,KY,"Falls Of Rough, KY"
40119,FALLS ROUGH,KY,"Falls Rough, KY"
40119,GLEN DEAN,KY,"Glen Dean, KY"
40119,VANZANT,KY,"Vanzant, KY"
42039,FANCY FARM,KY,"Fancy Farm, KY"
40319,FARMERS,KY,"Farmers, KY"
42040,FARMINGTON,KY,"Farmington, KY"
42040,BELL CITY,KY,"Bell City, KY"
41524,FEDSCREEK,KY,"Fedscreek, KY"
41524,BIGGS,KY,"Biggs, KY"
42533,FERGUSON,KY,"Ferguson, KY"
40022,FINCHVILLE,KY,"Finchville, KY"
40023,FISHERVILLE,KY,"Fisherville, KY"
40023,WILSONVILLE,KY,"Wilsonville, KY"
41743,FISTY,KY,"Fisty, KY"
41219,FLATGAP,KY,"Flatgap, KY"
41219,ELNA,KY,"Elna, KY"
41219,FUGET,KY,"Fuget, KY"
41219,REDBUSH,KY,"Redbush, KY"
41219,VOLGA,KY,"Volga, KY"
41219,GILLEM BRANCH,KY,"Gillem Branch, KY"
41219,WINIFRED,KY,"Winifred, KY"
40935,FLAT LICK,KY,"Flat Lick, KY"
40935,MILLS,KY,"Mills, KY"
40935,SALT GUM,KY,"Salt Gum, KY"
40997,WALKER,KY,"Walker, KY"
41139,FLATWOODS,KY,"Flatwoods, KY"
41526,FORDS BRANCH,KY,"Fords Branch, KY"
42343,FORDSVILLE,KY,"Fordsville, KY"
42343,TRISLER,KY,"Trisler, KY"
42343,YEAMAN,KY,"Yeaman, KY"
42361,OLATON,KY,"Olaton, KY"
41527,FOREST HILLS,KY,"Forest Hills, KY"
42223,FORT CAMPBELL,KY,"Fort Campbell, KY"
40121,FORT KNOX,KY,"Fort Knox, KY"
40122,FORT KNOX,KY,"Fort Knox, KY"
42133,FOUNTAIN RUN,KY,"Fountain Run, KY"
40939,FOURMILE,KY,"Fourmile, KY"
40939,ELYS,KY,"Elys, KY"
40939,IVY GROVE,KY,"Ivy Grove, KY"
40940,FRAKES,KY,"Frakes, KY"
40940,FONDE,KY,"Fonde, KY"
40940,LAUREL FORK,KY,"Laurel Fork, KY"
40601,FRANKFORT,KY,"Frankfort, KY"
40601,HATTON,KY,"Hatton, KY"
40602,FRANKFORT,KY,"Frankfort, KY"
40603,FRANKFORT,KY,"Frankfort, KY"
40604,FRANKFORT,KY,"Frankfort, KY"
40618,FRANKFORT,KY,"Frankfort, KY"
40618,KY DEPT OF REVENUE,KY,"Ky Dept Of Revenue, KY"
40619,FRANKFORT,KY,"Frankfort, KY"
40619,DIVISION OF SALES USE TAX,KY,"Division Of Sales Use Tax, KY"
40620,FRANKFORT,KY,"Frankfort, KY"
40620,KY DEPT OF REVENUE,KY,"Ky Dept Of Revenue, KY"
40621,FRANKFORT,KY,"Frankfort, KY"
40621,KY DEPT HUMAN RESOURCES,KY,"Ky Dept Human Resources, KY"
40622,FRANKFORT,KY,"Frankfort, KY"
40622,KY DEPT OF TRANSPORTATION,KY,"Ky Dept Of Transportation, KY"
42134,FRANKLIN,KY,"Franklin, KY"
42135,FRANKLIN,KY,"Franklin, KY"
42411,FREDONIA,KY,"Fredonia, KY"
41528,FREEBURN,KY,"Freeburn, KY"
41528,BOARD TREE,KY,"Board Tree, KY"
41528,JOHNSON BOTTOM,KY,"Johnson Bottom, KY"
40322,FRENCHBURG,KY,"Frenchburg, KY"
40322,MARIBA,KY,"Mariba, KY"
40322,SCRANTON,KY,"Scranton, KY"
42041,FULTON,KY,"Fulton, KY"
42041,CRUTCHFIELD,KY,"Crutchfield, KY"
42041,CAYCE,KY,"Cayce, KY"
42140,GAMALIEL,KY,"Gamaliel, KY"
42140,BUGTUSSLE,KY,"Bugtussle, KY"
42140,FLEET,KY,"Fleet, KY"
42140,FREETOWN,KY,"Freetown, KY"
40140,GARFIELD,KY,"Garfield, KY"
40140,CONSTANTINE,KY,"Constantine, KY"
41817,GARNER,KY,"Garner, KY"
41817,LARKSLANE,KY,"Larkslane, KY"
40941,GARRARD,KY,"Garrard, KY"
41630,GARRETT,KY,"Garrett, KY"
41632,GUNLOCK,KY,"Gunlock, KY"
41632,WALDO,KY,"Waldo, KY"
41141,GARRISON,KY,"Garrison, KY"
41745,GAYS CREEK,KY,"Gays Creek, KY"
40324,GEORGETOWN,KY,"Georgetown, KY"
42044,GILBERTSVILLE,KY,"Gilbertsville, KY"
40943,GIRDLER,KY,"Girdler, KY"
42131,ETOILE,KY,"Etoile, KY"
42141,GLASGOW,KY,"Glasgow, KY"
42141,LAMB,KY,"Lamb, KY"
42141,DRY FORK,KY,"Dry Fork, KY"
42141,HAYWOOD,KY,"Haywood, KY"
42142,GLASGOW,KY,"Glasgow, KY"
42156,LUCAS,KY,"Lucas, KY"
42156,GLASGOW,KY,"Glasgow, KY"
42740,GLENDALE,KY,"Glendale, KY"
40025,GLENVIEW,KY,"Glenview, KY"
40944,GOOSE ROCK,KY,"Goose Rock, KY"
40026,GOSHEN,KY,"Goshen, KY"
42232,GRACEY,KY,"Gracey, KY"
42742,GRADYVILLE,KY,"Gradyville, KY"
42344,GRAHAM,KY,"Graham, KY"
41142,GRAHN,KY,"Grahn, KY"
42045,GRAND RIVERS,KY,"Grand Rivers, KY"
42045,IUKA,KY,"Iuka, KY"
42045,LAKE CITY,KY,"Lake City, KY"
40328,GRAVEL SWITCH,KY,"Gravel Switch, KY"
40734,GRAY,KY,"Gray, KY"
40434,GRAY HAWK,KY,"Gray Hawk, KY"
40829,GRAYS KNOB,KY,"Grays Knob, KY"
41143,GRAYSON,KY,"Grayson, KY"
41143,FULTZ,KY,"Fultz, KY"
41143,JOHNS RUN,KY,"Johns Run, KY"
41143,JERIEL,KY,"Jeriel, KY"
42743,GREENSBURG,KY,"Greensburg, KY"
41144,GREENUP,KY,"Greenup, KY"
41144,LLOYD,KY,"Lloyd, KY"
41144,LOAD,KY,"Load, KY"
41144,OLDTOWN,KY,"Oldtown, KY"
41144,WURTLAND,KY,"Wurtland, KY"
42345,GREENVILLE,KY,"Greenville, KY"
41631,GRETHEL,KY,"Grethel, KY"
40142,GUSTON,KY,"Guston, KY"
42234,GUTHRIE,KY,"Guthrie, KY"
42234,TINY TOWN,KY,"Tiny Town, KY"
42234,HADENSVILLE,KY,"Hadensville, KY"
42234,HERMAN,KY,"Herman, KY"
41222,HAGERHILL,KY,"Hagerhill, KY"
41222,DENVER,KY,"Denver, KY"
41222,LEANDER,KY,"Leander, KY"
41222,COLLISTA,KY,"Collista, KY"
41222,MENDOLA VILLAGE,KY,"Mendola Village, KY"
41821,HALLIE,KY,"Hallie, KY"
41821,SKYLINE,KY,"Skyline, KY"
42047,HAMPTON,KY,"Hampton, KY"
42047,JOY,KY,"Joy, KY"
42413,HANSON,KY,"Hanson, KY"
41746,HAPPY,KY,"Happy, KY"
41747,HARDBURLY,KY,"Hardburly, KY"
42048,HARDIN,KY,"Hardin, KY"
42048,AURORA,KY,"Aurora, KY"
40143,HARDINSBURG,KY,"Hardinsburg, KY"
40143,MOOLEYVILLE,KY,"Mooleyville, KY"
40143,SAMPLE,KY,"Sample, KY"
40143,AXTEL,KY,"Axtel, KY"
40171,UNION STAR,KY,"Union Star, KY"
41531,HARDY,KY,"Hardy, KY"
42746,HARDYVILLE,KY,"Hardyville, KY"
40818,COALGOOD,KY,"Coalgood, KY"
40831,HARLAN,KY,"Harlan, KY"
40831,CHEVROLET,KY,"Chevrolet, KY"
40831,SMITH,KY,"Smith, KY"
40840,HELTON,KY,"Helton, KY"
40840,HARLAN,KY,"Harlan, KY"
40858,MOZELLE,KY,"Mozelle, KY"
40144,HARNED,KY,"Harned, KY"
40144,LOCUST HILL,KY,"Locust Hill, KY"
40144,SE REE,KY,"Se Ree, KY"
40178,WESTVIEW,KY,"Westview, KY"
41635,HAROLD,KY,"Harold, KY"
41635,CRAYNOR,KY,"Craynor, KY"
41635,GALVESTON,KY,"Galveston, KY"
41635,AMBA,KY,"Amba, KY"
41635,LAYNESVILLE,KY,"Laynesville, KY"
41635,OSBORN,KY,"Osborn, KY"
40330,HARRODSBURG,KY,"Harrodsburg, KY"
40330,CORNISHVILLE,KY,"Cornishville, KY"
40330,PLEASANTHILL,KY,"Pleasanthill, KY"
40330,SHAKERTOWN,KY,"Shakertown, KY"
40027,HARRODS CREEK,KY,"Harrods Creek, KY"
42347,HARTFORD,KY,"Hartford, KY"
42347,NARROWS,KY,"Narrows, KY"
42348,HAWESVILLE,KY,"Hawesville, KY"
42348,ARRINGTON CORNER,KY,"Arrington Corner, KY"
42364,PELLVILLE,KY,"Pellville, KY"
41701,HAZARD,KY,"Hazard, KY"
41701,BROWNS FORK,KY,"Browns Fork, KY"
41701,TYPO,KY,"Typo, KY"
41701,WALKERTOWN,KY,"Walkertown, KY"
41701,DARFORK,KY,"Darfork, KY"
41702,HAZARD,KY,"Hazard, KY"
41723,BUSY,KY,"Busy, KY"
41723,TOULOUSE,KY,"Toulouse, KY"
42049,HAZEL,KY,"Hazel, KY"
41332,HAZEL GREEN,KY,"Hazel Green, KY"
41332,BUSKIRK,KY,"Buskirk, KY"
41332,HELECHAWA,KY,"Helechawa, KY"
41332,INSKO,KY,"Insko, KY"
41333,HEIDELBERG,KY,"Heidelberg, KY"
40949,HEIDRICK,KY,"Heidrick, KY"
41534,HELLIER,KY,"Hellier, KY"
42419,HENDERSON,KY,"Henderson, KY"
42420,HENDERSON,KY,"Henderson, KY"
42236,HERNDON,KY,"Herndon, KY"
42050,HICKMAN,KY,"Hickman, KY"
42051,HICKORY,KY,"Hickory, KY"
42051,DOGWOOD,KY,"Dogwood, KY"
42051,FOLSOMDALE,KY,"Folsomdale, KY"
42051,KALER,KY,"Kaler, KY"
42051,POTTSVILLE,KY,"Pottsville, KY"
42051,VIOLA,KY,"Viola, KY"
42051,WEST VIOLA,KY,"West Viola, KY"
41636,HI HAT,KY,"Hi Hat, KY"
41636,BUCKINGHAM,KY,"Buckingham, KY"
41636,PRICE,KY,"Price, KY"
40951,HIMA,KY,"Hima, KY"
41822,HINDMAN,KY,"Hindman, KY"
41822,BRINKLEY,KY,"Brinkley, KY"
40953,HINKLE,KY,"Hinkle, KY"
42152,HISEVILLE,KY,"Hiseville, KY"
41132,DENTON,KY,"Denton, KY"
41146,HITCHINS,KY,"Hitchins, KY"
41146,FAIRVIEW HILL,KY,"Fairview Hill, KY"
42748,HODGENVILLE,KY,"Hodgenville, KY"
42748,WHITE CITY,KY,"White City, KY"
42153,HOLLAND,KY,"Holland, KY"
42240,HOPKINSVILLE,KY,"Hopkinsville, KY"
42241,HOPKINSVILLE,KY,"Hopkinsville, KY"
42349,HORSE BRANCH,KY,"Horse Branch, KY"
42749,HORSE CAVE,KY,"Horse Cave, KY"
42749,PARK,KY,"Park, KY"
40844,HOSKINSTON,KY,"Hoskinston, KY"
40145,HUDSON,KY,"Hudson, KY"
41640,HUEYSVILLE,KY,"Hueysville, KY"
41640,ELMROCK,KY,"Elmrock, KY"
40845,HULEN,KY,"Hulen, KY"
40437,HUSTONVILLE,KY,"Hustonville, KY"
41749,HYDEN,KY,"Hyden, KY"
41749,CONFLUENCE,KY,"Confluence, KY"
41749,DRYHILL,KY,"Dryhill, KY"
41749,KALIOPI,KY,"Kaliopi, KY"
41762,SIZEROCK,KY,"Sizerock, KY"
41762,HYDEN,KY,"Hyden, KY"
41766,THOUSANDSTICKS,KY,"Thousandsticks, KY"
41766,THSANDSTICKS,KY,"Thsandsticks, KY"
41214,DEBORD,KY,"Debord, KY"
41214,DAVELLA,KY,"Davella, KY"
41224,INEZ,KY,"Inez, KY"
41224,JOB,KY,"Job, KY"
41224,THREEFORKS,KY,"Threeforks, KY"
40955,INGRAM,KY,"Ingram, KY"
40336,IRVINE,KY,"Irvine, KY"
40336,COBHILL,KY,"Cobhill, KY"
40336,CRYSTAL,KY,"Crystal, KY"
40336,JINKS,KY,"Jinks, KY"
40336,PRYSE,KY,"Pryse, KY"
40336,WEST IRVINE,KY,"West Irvine, KY"
40336,WINSTON,KY,"Winston, KY"
40472,RAVENNA,KY,"Ravenna, KY"
40472,IRVINE,KY,"Irvine, KY"
40146,IRVINGTON,KY,"Irvington, KY"
40146,LODIBURG,KY,"Lodiburg, KY"
42350,ISLAND,KY,"Island, KY"
41338,ISLAND CITY,KY,"Island City, KY"
41824,ISOM,KY,"Isom, KY"
41149,ISONVILLE,KY,"Isonville, KY"
41642,IVEL,KY,"Ivel, KY"
41825,JACKHORN,KY,"Jackhorn, KY"
41307,ATHOL,KY,"Athol, KY"
41307,JACKSON,KY,"Jackson, KY"
41310,BAYS,KY,"Bays, KY"
41339,JACKSON,KY,"Jackson, KY"
41339,ALTRO,KY,"Altro, KY"
41339,CANOE,KY,"Canoe, KY"
41339,DECOY,KY,"Decoy, KY"
41339,ELKATAWA,KY,"Elkatawa, KY"
41339,FROZEN CREEK,KY,"Frozen Creek, KY"
41339,GUAGE,KY,"Guage, KY"
41339,GUERRANT,KY,"Guerrant, KY"
